,price(USD)
8448,6282.709985398634
8449,13229.038500571096
8450,6282.709985398634
8451,13229.038500571096
8452,6574.519307182052
8453,13229.038500571096
8454,13226.84993065772
8455,13229.038500571096
8456,13226.84993065772
8457,13229.038500571096
8458,6282.709985398634
8459,6209.757654952779
8460,13229.038500571096
8461,13229.038500571096
8462,6209.757654952779
8463,13229.038500571096
8464,6574.519307182052
8465,6209.757654952779
8466,13226.84993065772
8467,6282.709985398634
8468,6209.757654952779
8469,13229.038500571096
8470,6209.757654952779
8471,6209.757654952779
8472,12645.41985700426
8473,6282.709985398634
8474,13229.038500571096
8475,12937.229178787678
8476,6574.519307182052
8477,6209.757654952779
8478,13229.038500571096
8479,6282.709985398634
8480,13229.038500571096
8481,6209.757654952779
8482,13229.038500571096
8483,6209.757654952779
8484,6209.757654952779
8485,13229.038500571096
8486,6209.757654952779
8487,13229.038500571096
8488,6209.757654952779
8489,13229.038500571096
8490,13229.038500571096
8491,13229.038500571096
8492,13229.038500571096
8493,12935.77013217876
8494,12937.229178787678
8495,13229.038500571096
8496,13229.038500571096
8497,6209.757654952779
8498,6282.709985398634
8499,6209.757654952779
8500,6282.709985398634
8501,6209.757654952779
8502,6282.709985398634
8503,6574.519307182052
8504,14833.989770379892
8505,15417.60841394673
8506,14542.180448596475
8507,14177.418796367203
8508,14323.323457258912
8509,15855.322396621856
8510,15855.322396621856
8511,15855.322396621856
8512,14469.22811815062
8513,13958.56180502964
8514,14323.323457258912
8515,14104.466465921349
8516,13958.56180502964
8517,13958.56180502964
8518,12681.896022227187
8519,12864.276848341822
8520,14833.989770379892
8521,13958.56180502964
8522,13958.56180502964
8523,15125.799092163312
8524,14833.989770379892
8525,14396.275787704766
8526,14396.275787704766
8527,14396.275787704766
8528,13958.56180502964
8529,15417.60841394673
8530,14979.894431271601
8531,6939.280959411324
8532,14833.989770379892
8533,13958.56180502964
8534,15417.60841394673
8535,15417.60841394673
8536,13374.943161462805
8537,13374.943161462805
8538,13374.943161462805
8539,14396.275787704766
8540,13958.56180502964
8541,13958.56180502964
8542,13958.56180502964
8543,13958.56180502964
8544,14979.894431271601
8545,14833.989770379892
8546,14833.989770379892
8547,13958.56180502964
8548,13739.704813692077
8549,14833.989770379892
8550,6720.423968073761
8551,6136.805324506925
8552,9815.82373957026
8553,3307.209207072924
8554,3307.209207072924
8555,9815.82373957026
8556,3307.209207072924
8557,3307.209207072924
8558,3307.209207072924
8559,9961.728400461969
8560,3307.209207072924
8561,3307.209207072924
8562,3303.561590550631
8563,3307.209207072924
8564,13229.038500571096
8565,13229.038500571096
8566,6574.519307182052
8567,13220.284220917592
8568,14323.323457258912
8569,6574.519307182052
8570,13229.038500571096
8571,13229.038500571096
8572,6574.519307182052
8573,6720.423968073761
8574,13229.038500571096
8575,26360.457980824896
8576,13229.038500571096
8577,6574.519307182052
8578,13520.847822354513
8579,6574.519307182052
8580,13229.038500571096
8581,13229.038500571096
8582,13229.038500571096
8583,13229.038500571096
8584,13229.038500571096
8585,13229.038500571096
8586,13520.847822354513
8587,6720.423968073761
8588,6574.519307182052
8589,6574.519307182052
8590,13374.943161462805
8591,13520.847822354513
8592,13229.038500571096
8593,6574.519307182052
8594,13593.800152800368
8595,6720.423968073761
8596,6574.519307182052
8597,13229.038500571096
8598,13229.038500571096
8599,13229.038500571096
8600,13493.125936785089
8601,6574.519307182052
8602,13520.847822354513
8603,6570.871690659759
8604,6720.423968073761
8605,13229.038500571096
8606,13447.89549190866
8607,13447.89549190866
8608,6720.423968073761
8609,13374.943161462805
8610,6574.519307182052
8611,6866.32862896547
8612,6574.519307182052
8613,6574.519307182052
8614,12791.32451789597
8615,6574.519307182052
8616,15126.52861546777
8617,6662.062103717077
8618,6282.709985398634
8619,7304.042611640596
8620,7085.185620303033
8621,13739.704813692077
8622,13739.704813692077
8623,13739.704813692077
8624,13739.704813692077
8625,7085.185620303033
8626,13739.704813692077
8627,13739.704813692077
8628,13739.704813692077
8629,6428.6146462903425
8630,14323.323457258912
8631,14323.323457258912
8632,14323.323457258912
8633,14323.323457258912
8634,14323.323457258912
8635,2563.3340124914967
8636,2490.3816820456423
8637,2417.429351599788
8638,2490.3816820456423
8639,9217.853205880541
8640,2563.3340124914967
8641,9217.853205880541
8642,2417.429351599788
8643,2417.429351599788
8644,2486.7340655233493
8645,2344.4770211539335
8646,9217.853205880541
8647,2490.3816820456423
8648,2344.4770211539335
8649,2417.429351599788
8650,2563.3340124914967
8651,9217.853205880541
8652,9071.94854498883
8653,9217.853205880541
8654,2344.4770211539335
8655,2417.429351599788
8656,2344.4770211539335
8657,9217.853205880541
8658,9217.853205880541
8659,2344.4770211539335
8660,2563.3340124914967
8661,9217.853205880541
8662,2417.429351599788
8663,9211.287496140414
8664,2417.429351599788
8665,2490.3816820456423
8666,2490.3816820456423
8667,3001.047995166624
8668,10020.32884078494
8669,2417.429351599788
8670,2417.429351599788
8671,2417.429351599788
8672,2417.429351599788
8673,2271.524690708079
8674,2271.524690708079
8675,2271.524690708079
8676,2417.429351599788
8677,9217.853205880541
8678,9874.42417989323
8679,11114.613797472757
8680,10968.709136581048
8681,14177.418796367203
8682,13958.56180502964
8683,13958.56180502964
8684,14323.323457258912
8685,14177.418796367203
8686,14323.323457258912
8687,14323.323457258912
8688,14323.323457258912
8689,14323.323457258912
8690,14323.323457258912
8691,14323.323457258912
8692,14177.418796367203
8693,14323.323457258912
8694,14323.323457258912
8695,13229.038500571096
8696,14323.323457258912
8697,14177.418796367203
8698,14177.418796367203
8699,14177.418796367203
8700,14323.323457258912
8701,14323.323457258912
8702,13958.56180502964
8703,14323.323457258912
8704,14323.323457258912
8705,14177.418796367203
8706,6063.852994061071
8707,6069.689180496739
8708,6209.757654952779
8709,6282.709985398634
8710,15446.312194192495
8711,15956.978507313475
8712,8791.793000803451
8713,15592.216855084203
8714,17270.120455338856
8715,15446.312194192495
8716,15446.312194192495
8717,15811.073846421767
8718,16905.358803109586
8719,15592.216855084203
8720,15811.073846421767
8721,15592.216855084203
8722,15592.216855084203
8723,15591.487331779745
8724,17270.120455338856
8725,16905.358803109586
8726,17270.120455338856
8727,15592.216855084203
8728,16905.358803109586
8729,15811.073846421767
8730,15446.312194192495
8731,16905.358803109586
8732,16686.50181177202
8733,17270.120455338856
8734,16686.50181177202
8735,15811.073846421767
8736,17270.120455338856
8737,15592.216855084203
8738,15592.216855084203
8739,17270.120455338856
8740,15592.216855084203
8741,15811.073846421767
8742,17270.120455338856
8743,15811.073846421767
8744,16175.83549865104
8745,15811.073846421767
8746,15592.216855084203
8747,16175.83549865104
8748,16394.6924899886
8749,15446.312194192495
8750,16686.50181177202
8751,15811.073846421767
8752,15446.312194192495
8753,16905.358803109586
8754,16905.358803109586
8755,15592.216855084203
8756,16905.358803109586
8757,16905.358803109586
8758,15811.073846421767
8759,16905.358803109586
8760,16905.358803109586
8761,16905.358803109586
8762,16175.83549865104
8763,15446.312194192495
8764,16175.83549865104
8765,15811.073846421767
8766,16175.83549865104
8767,15811.073846421767
8768,17270.120455338856
8769,15811.073846421767
8770,15592.216855084203
8771,16394.6924899886
8772,15446.312194192495
8773,16905.358803109586
8774,15592.216855084203
8775,16905.358803109586
8776,16905.358803109586
8777,15811.073846421767
8778,16905.358803109586
8779,15592.216855084203
8780,15956.978507313475
8781,15592.216855084203
8782,16905.358803109586
8783,16686.50181177202
8784,15592.216855084203
8785,15592.216855084203
8786,17270.120455338856
8787,16905.358803109586
8788,15592.216855084203
8789,15592.216855084203
8790,16905.358803109586
8791,15592.216855084203
8792,17270.120455338856
8793,15446.312194192495
8794,15592.216855084203
8795,16905.358803109586
8796,15592.216855084203
8797,17634.882107568126
8798,17634.882107568126
8799,15446.312194192495
8800,15592.216855084203
8801,17270.120455338856
8802,10997.412916826814
8803,4707.655375667042
8804,4342.89372343777
8805,4342.89372343777
8806,4342.89372343777
8807,4342.89372343777
8808,4342.89372343777
8809,4342.89372343777
8810,4051.0844016543515
8811,4196.98906254606
8812,4707.655375667042
8813,4196.98906254606
8814,4342.89372343777
8815,4342.89372343777
8816,4342.89372343777
8817,4707.655375667042
8818,4342.89372343777
8819,11726.936221285358
8820,11726.936221285358
8821,11726.936221285358
8822,10545.347044028804
8823,10545.347044028804
8824,3599.0185288563425
8825,3453.113867964633
8826,3307.209207072924
8827,10253.537722245386
8828,3453.113867964633
8829,3599.0185288563425
8830,3526.0661984104872
8831,3453.113867964633
8832,3307.209207072924
8833,10253.537722245386
8834,3307.209207072924
8835,10545.347044028804
8836,3599.0185288563425
8837,10253.537722245386
8838,13958.56180502964
8839,6720.423968073761
8840,15566.431168056271
8841,14833.989770379892
8842,11362.174569056086
8843,4634.7030452211875
8844,11362.174569056086
8845,11289.222238610231
8846,11289.222238610231
8847,10705.603595043394
8848,4051.0844016543515
8849,10705.603595043394
8850,10705.603595043394
8851,11362.174569056086
8852,11289.222238610231
8853,4634.7030452211875
8854,11362.174569056086
8855,11295.787948350358
8856,4342.89372343777
8857,11362.174569056086
8858,11289.222238610231
8859,11362.174569056086
8860,10997.412916826814
8861,11362.174569056086
8862,4707.655375667042
8863,11289.222238610231
8864,4051.0844016543515
8865,4634.7030452211875
8866,11362.174569056086
8867,11289.222238610231
8868,4634.7030452211875
8869,11289.222238610231
8870,11289.222238610231
8871,11289.222238610231
8872,11289.222238610231
8873,11362.174569056086
8874,10705.603595043394
8875,4634.7030452211875
8876,10997.412916826814
8877,4634.7030452211875
8878,11289.222238610231
8879,12456.459525743903
8880,11289.222238610231
8881,4707.655375667042
8882,11362.174569056086
8883,15563.513074838438
8884,8179.47057699085
8885,15563.513074838438
8886,12324.906754975076
8887,12324.906754975076
8888,12106.049763637513
8889,13492.144042108746
8890,12033.097433191659
8891,12033.097433191659
8892,13492.144042108746
8893,12324.906754975076
8894,12033.097433191659
8895,12106.049763637513
8896,12106.049763637513
8897,12106.049763637513
8898,12470.811415866785
8899,12106.049763637513
8900,5451.530570248469
8901,5378.578239802615
8902,12106.049763637513
8903,11718.672888970026
8904,12033.097433191659
8905,12106.049763637513
8906,12106.049763637513
8907,12106.049763637513
8908,11449.478789624824
8909,5378.578239802615
8910,12106.049763637513
8911,12106.049763637513
8912,5378.578239802615
8913,12106.049763637513
8914,5378.578239802615
8915,11449.478789624824
8916,12033.097433191659
8917,12106.049763637513
8918,5086.768918019197
8919,5378.578239802615
8920,12106.049763637513
8921,5378.578239802615
8922,12106.049763637513
8923,12033.097433191659
8924,12033.097433191659
8925,4794.959596235779
8926,5378.578239802615
8927,13492.144042108746
8928,12470.811415866785
8929,13419.191711662894
8930,5048.833706187353
8931,5451.530570248469
8932,5086.768918019197
8933,5232.673578910906
8934,5451.530570248469
8935,5086.768918019197
8936,5232.673578910906
8937,5451.530570248469
8938,12106.049763637513
8939,5232.673578910906
8940,5232.673578910906
8941,5086.768918019197
8942,5232.673578910906
8943,5086.768918019197
8944,5451.530570248469
8945,5086.768918019197
8946,5086.768918019197
8947,12106.049763637513
8948,5086.768918019197
8949,5086.768918019197
8950,5086.768918019197
8951,5232.673578910906
8952,5232.673578910906
8953,5232.673578910906
8954,5086.768918019197
8955,5232.673578910906
8956,5086.768918019197
8957,5232.673578910906
8958,5086.768918019197
8959,5086.768918019197
8960,4940.864257127488
8961,4940.864257127488
8962,4940.864257127488
8963,4794.959596235779
8964,2563.3340124914967
8965,2563.3340124914967
8966,2563.3340124914967
8967,2563.3340124914967
8968,2563.3340124914967
8969,9217.853205880541
8970,2563.3340124914967
8971,9217.853205880541
8972,2563.3340124914967
8973,9217.853205880541
8974,2563.3340124914967
8975,2563.3340124914967
8976,2563.3340124914967
8977,2563.3340124914967
8978,2563.3340124914967
8979,2563.3340124914967
8980,2563.3340124914967
8981,2417.429351599788
8982,9217.853205880541
8983,2561.87496588258
8984,2563.3340124914967
8985,2271.524690708079
8986,2563.3340124914967
8987,9217.853205880541
8988,9217.853205880541
8989,2561.87496588258
8990,13229.038500571096
8991,13520.847822354513
8992,13374.943161462805
8993,13520.847822354513
8994,13374.943161462805
8995,6574.519307182052
8996,13374.943161462805
8997,6574.519307182052
8998,6574.519307182052
8999,13374.943161462805
9000,13374.943161462805
9001,6574.519307182052
9002,13229.038500571096
9003,13520.847822354513
9004,13374.943161462805
9005,6720.423968073761
9006,13739.704813692077
9007,6720.423968073761
9008,13520.847822354513
9009,13520.847822354513
9010,13374.943161462805
9011,6574.519307182052
9012,14177.418796367203
9013,6574.519307182052
9014,13374.943161462805
9015,13229.038500571096
9016,13520.847822354513
9017,6574.519307182052
9018,13739.704813692077
9019,13520.847822354513
9020,6574.519307182052
9021,13374.943161462805
9022,6720.423968073761
9023,13374.943161462805
9024,6866.32862896547
9025,13520.847822354513
9026,13520.847822354513
9027,13520.847822354513
9028,13374.943161462805
9029,13739.704813692077
9030,13374.943161462805
9031,13374.943161462805
9032,13374.943161462805
9033,13374.943161462805
9034,6866.32862896547
9035,13374.943161462805
9036,13374.943161462805
9037,13739.704813692077
9038,13739.704813692077
9039,13520.847822354513
9040,13374.943161462805
9041,6720.423968073761
9042,6574.519307182052
9043,13229.038500571096
9044,13374.943161462805
9045,6574.519307182052
9046,6720.423968073761
9047,13229.038500571096
9048,13520.847822354513
9049,13374.943161462805
9050,6574.519307182052
9051,6574.519307182052
9052,6574.519307182052
9053,13229.038500571096
9054,6428.6146462903425
9055,15636.465405284293
9056,14906.942100825749
9057,6282.709985398634
9058,6209.757654952779
9059,6282.709985398634
9060,6428.6146462903425
9061,6953.632849534207
9062,6953.632849534207
9063,6953.632849534207
9064,7245.442171317624
9065,7026.585179980061
9066,7026.585179980061
9067,13608.152042923251
9068,13972.913695152523
9069,6953.632849534207
9070,7208.966006094697
9071,7318.39450176348
9072,7318.39450176348
9073,13608.152042923251
9074,7318.39450176348
9075,6953.632849534207
9076,7026.585179980061
9077,7245.442171317624
9078,7245.442171317624
9079,7245.442171317624
9080,7245.442171317624
9081,6953.632849534207
9082,13972.913695152523
9083,13681.104373369104
9084,7025.1261333711445
9085,7026.585179980061
9086,7026.585179980061
9087,7245.442171317624
9088,7318.39450176348
9089,7026.585179980061
9090,7318.39450176348
9091,7026.585179980061
9092,7026.585179980061
9093,7245.442171317624
9094,7026.585179980061
9095,13681.104373369104
9096,7026.585179980061
9097,7245.442171317624
9098,7026.585179980061
9099,7026.585179980061
9100,7318.39450176348
9101,7026.585179980061
9102,13608.152042923251
9103,7318.39450176348
9104,7245.442171317624
9105,7026.585179980061
9106,6953.632849534207
9107,7245.442171317624
9108,7245.442171317624
9109,13972.913695152523
9110,7318.39450176348
9111,13608.152042923251
9112,7245.442171317624
9113,7245.442171317624
9114,7026.585179980061
9115,7026.585179980061
9116,6925.1814406603235
9117,7026.585179980061
9118,7245.442171317624
9119,13972.913695152523
9120,6953.632849534207
9121,7245.442171317624
9122,7245.442171317624
9123,7026.585179980061
9124,7245.442171317624
9125,6953.632849534207
9126,7026.585179980061
9127,7318.39450176348
9128,6953.632849534207
9129,7026.585179980061
9130,7245.442171317624
9131,7245.442171317624
9132,7026.585179980061
9133,6953.632849534207
9134,7245.442171317624
9135,7245.442171317624
9136,7026.585179980061
9137,7245.442171317624
9138,6953.632849534207
9139,7318.39450176348
9140,7026.585179980061
9141,7026.585179980061
9142,6953.632849534207
9143,6953.632849534207
9144,7245.442171317624
9145,7026.585179980061
9146,13681.104373369104
9147,13972.913695152523
9148,7026.585179980061
9149,7026.585179980061
9150,7026.585179980061
9151,7245.442171317624
9152,7172.48984087177
9153,6953.632849534207
9154,7026.585179980061
9155,7318.39450176348
9156,7026.585179980061
9157,7026.585179980061
9158,7245.442171317624
9159,19720.290677558736
9160,6953.632849534207
9161,6953.632849534207
9162,7026.585179980061
9163,7245.442171317624
9164,13899.961364706669
9165,7223.556472183868
9166,7026.585179980061
9167,7318.39450176348
9168,7245.442171317624
9169,7245.442171317624
9170,7026.585179980061
9171,7026.585179980061
9172,7245.442171317624
9173,13899.961364706669
9174,7245.442171317624
9175,7318.39450176348
9176,7318.39450176348
9177,7026.585179980061
9178,7245.442171317624
9179,7316.935455154562
9180,7026.585179980061
9181,7245.442171317624
9182,7026.585179980061
9183,7026.585179980061
9184,7318.39450176348
9185,7245.442171317624
9186,7245.442171317624
9187,7245.442171317624
9188,7318.39450176348
9189,7318.39450176348
9190,7318.39450176348
9191,6925.1814406603235
9192,13535.199712477395
9193,5086.768918019197
9194,18218.188398273
9195,5086.768918019197
9196,5086.768918019197
9197,5086.768918019197
9198,11741.288111408241
9199,5086.768918019197
9200,5086.768918019197
9201,5086.768918019197
9202,5086.768918019197
9203,5305.6259093567605
9204,5086.768918019197
9205,5451.530570248469
9206,5086.768918019197
9207,11741.288111408241
9208,5086.768918019197
9209,5451.530570248469
9210,5086.768918019197
9211,5378.578239802615
9212,5086.768918019197
9213,5013.816587573342
9214,5084.580348105821
9215,5084.580348105821
9216,5086.768918019197
9217,5086.768918019197
9218,4794.959596235779
9219,5013.816587573342
9220,12033.097433191659
9221,12033.097433191659
9222,5378.578239802615
9223,12470.811415866785
9224,12033.097433191659
9225,12106.049763637513
9226,12033.097433191659
9227,12106.049763637513
9228,4430.197944006507
9229,4430.197944006507
9230,4576.102604898216
9231,11741.288111408241
9232,11449.478789624824
9233,11741.288111408241
9234,4722.0072657899245
9235,4794.959596235779
9236,4940.864257127488
9237,4722.0072657899245
9238,4722.0072657899245
9239,4794.959596235779
9240,4722.0072657899245
9241,4722.0072657899245
9242,4794.959596235779
9243,5305.6259093567605
9244,4794.959596235779
9245,4794.959596235779
9246,4794.959596235779
9247,4794.959596235779
9248,4794.959596235779
9249,13638.048703000457
9250,11668.335780962385
9251,5086.768918019197
9252,5086.768918019197
9253,5013.816587573342
9254,4940.864257127488
9255,5013.816587573342
9256,5013.816587573342
9257,5013.816587573342
9258,4940.864257127488
9259,5086.768918019197
9260,5013.816587573342
9261,4940.864257127488
9262,5086.768918019197
9263,11741.288111408241
9264,5013.816587573342
9265,5086.768918019197
9266,11668.335780962385
9267,5013.816587573342
9268,5086.768918019197
9269,11668.335780962385
9270,5086.768918019197
9271,11595.383450516532
9272,11595.383450516532
9273,5086.768918019197
9274,5013.816587573342
9275,4940.864257127488
9276,12324.906754975076
9277,5013.816587573342
9278,11668.335780962385
9279,4940.864257127488
9280,5013.816587573342
9281,11668.335780962385
9282,5013.816587573342
9283,4940.864257127488
9284,5013.816587573342
9285,5013.816587573342
9286,11668.335780962385
9287,5013.816587573342
9288,5013.816587573342
9289,5013.816587573342
9290,5013.816587573342
9291,5086.768918019197
9292,5013.816587573342
9293,5086.768918019197
9294,4940.864257127488
9295,5013.816587573342
9296,11741.288111408241
9297,11741.288111408241
9298,5086.768918019197
9299,11668.335780962385
9300,5086.768918019197
9301,5013.816587573342
9302,5086.768918019197
9303,5086.768918019197
9304,4940.864257127488
9305,5013.816587573342
9306,5013.816587573342
9307,5013.816587573342
9308,5086.768918019197
9309,5013.816587573342
9310,5013.816587573342
9311,5013.816587573342
9312,5013.816587573342
9313,5013.816587573342
9314,4940.864257127488
9315,5013.816587573342
9316,5086.768918019197
9317,5013.816587573342
9318,5013.816587573342
9319,11741.288111408241
9320,5086.768918019197
9321,11665.417687744552
9322,5086.768918019197
9323,5013.816587573342
9324,5086.768918019197
9325,5013.816587573342
9326,5013.816587573342
9327,5013.816587573342
9328,5013.816587573342
9329,5013.816587573342
9330,5013.816587573342
9331,4722.0072657899245
9332,5086.768918019197
9333,4722.0072657899245
9334,4722.0072657899245
9335,12835.573068096057
9336,12689.668407204348
9337,12835.573068096057
9338,12835.573068096057
9339,12689.668407204348
9340,12835.573068096057
9341,12835.573068096057
9342,12835.573068096057
9343,12835.573068096057
9344,4940.864257127488
9345,4794.959596235779
9346,4940.864257127488
9347,5086.768918019197
9348,5086.768918019197
9349,5305.6259093567605
9350,5086.768918019197
9351,5086.768918019197
9352,5086.768918019197
9353,5086.768918019197
9354,5305.6259093567605
9355,4940.864257127488
9356,4794.959596235779
9357,4940.864257127488
9358,5086.768918019197
9359,5086.768918019197
9360,5305.6259093567605
9361,5086.768918019197
9362,11143.317577718522
9363,11143.317577718522
9364,11143.317577718522
9365,4269.941392991915
9366,4488.798384329479
9367,11726.936221285358
9368,4488.798384329479
9369,5072.417027896314
9370,11143.317577718522
9371,10924.46058638096
9372,13404.83982154001
9373,4488.798384329479
9374,4488.798384329479
9375,4488.798384329479
9376,4487.339337720561
9377,4504.847897027566
9378,4488.798384329479
9379,4488.798384329479
9380,4488.798384329479
9381,4488.798384329479
9382,3613.370418979225
9383,3832.2274103167883
9384,3611.9113723703076
9385,3613.370418979225
9386,3540.418088533371
9387,3613.370418979225
9388,3832.2274103167883
9389,13477.792151985865
9390,11216.269908164377
9391,3832.2274103167883
9392,3978.132071208497
9393,2563.3340124914967
9394,9071.94854498883
9395,2563.3340124914967
9396,2417.429351599788
9397,2563.3340124914967
9398,2563.3340124914967
9399,2563.3340124914967
9400,9217.853205880541
9401,9217.853205880541
9402,9071.94854498883
9403,9217.853205880541
9404,2417.429351599788
9405,2417.429351599788
9406,2563.3340124914967
9407,9071.94854498883
9408,2563.3340124914967
9409,2417.429351599788
9410,9071.94854498883
9411,2563.3340124914967
9412,9217.853205880541
9413,10997.412916826814
9414,4342.89372343777
9415,4342.89372343777
9416,10997.412916826814
9417,10997.412916826814
9418,11362.174569056086
9419,11289.222238610231
9420,11289.222238610231
9421,10997.412916826814
9422,4342.89372343777
9423,10997.412916826814
9424,10997.412916826814
9425,11289.222238610231
9426,4196.98906254606
9427,4342.89372343777
9428,4634.7030452211875
9429,4342.89372343777
9430,4342.89372343777
9431,11362.174569056086
9432,10997.412916826814
9433,11289.222238610231
9434,10705.603595043394
9435,10997.412916826814
9436,11289.222238610231
9437,4342.89372343777
9438,13593.800152800368
9439,13593.800152800368
9440,6866.32862896547
9441,26360.457980824896
9442,13520.847822354513
9443,6866.32862896547
9444,6939.280959411324
9445,13593.800152800368
9446,13593.800152800368
9447,13520.847822354513
9448,13520.847822354513
9449,13593.800152800368
9450,13593.800152800368
9451,13593.800152800368
9452,6939.280959411324
9453,13374.943161462805
9454,13520.847822354513
9455,6939.280959411324
9456,13520.847822354513
9457,6720.423968073761
9458,13520.847822354513
9459,13520.847822354513
9460,13593.800152800368
9461,6939.280959411324
9462,13520.847822354513
9463,14323.323457258912
9464,13520.847822354513
9465,13593.800152800368
9466,13520.847822354513
9467,13593.800152800368
9468,13374.943161462805
9469,13593.800152800368
9470,13520.847822354513
9471,6939.280959411324
9472,13593.800152800368
9473,6939.280959411324
9474,13374.943161462805
9475,13374.943161462805
9476,6939.280959411324
9477,13374.943161462805
9478,13593.800152800368
9479,13593.800152800368
9480,6939.280959411324
9481,13374.943161462805
9482,14323.323457258912
9483,13593.800152800368
9484,13593.800152800368
9485,13593.800152800368
9486,13593.800152800368
9487,6282.709985398634
9488,12937.229178787678
9489,6282.709985398634
9490,12937.958702092135
9491,6282.709985398634
9492,6574.519307182052
9493,7172.48984087177
9494,7172.48984087177
9495,7318.39450176348
9496,13827.009034260813
9497,7172.48984087177
9498,7172.48984087177
9499,7172.48984087177
9500,7172.48984087177
9501,6807.728188642498
9502,7245.442171317624
9503,7026.585179980061
9504,13681.104373369104
9505,6807.728188642498
9506,6807.728188642498
9507,7245.442171317624
9508,6807.728188642498
9509,7172.48984087177
9510,6807.728188642498
9511,7026.585179980061
9512,6807.728188642498
9513,6807.728188642498
9514,6807.728188642498
9515,7172.48984087177
9516,7026.585179980061
9517,6807.728188642498
9518,7172.48984087177
9519,6807.728188642498
9520,7316.205931850103
9521,13972.913695152523
9522,7318.39450176348
9523,7318.39450176348
9524,7318.39450176348
9525,7318.39450176348
9526,7318.39450176348
9527,7172.48984087177
9528,7610.203823546897
9529,13972.913695152523
9530,7610.203823546897
9531,7318.39450176348
9532,7318.39450176348
9533,7318.39450176348
9534,7318.39450176348
9535,7610.203823546897
9536,7318.39450176348
9537,7318.39450176348
9538,7318.39450176348
9539,7610.203823546897
9540,6442.966536413226
9541,13243.390390693978
9542,7026.585179980061
9543,13681.104373369104
9544,6734.775858196644
9545,6588.871197304935
9546,6588.871197304935
9547,13243.390390693978
9548,6574.519307182052
9549,13229.038500571096
9550,13229.038500571096
9551,13229.038500571096
9552,13229.038500571096
9553,13229.038500571096
9554,6574.519307182052
9555,13229.038500571096
9556,13229.038500571096
9557,13229.038500571096
9558,13229.038500571096
9559,13229.038500571096
9560,6574.519307182052
9561,6282.709985398634
9562,13225.390884048804
9563,13229.038500571096
9564,13229.038500571096
9565,13229.038500571096
9566,13229.038500571096
9567,6282.709985398634
9568,13229.038500571096
9569,13229.038500571096
9570,6574.519307182052
9571,6355.662315844488
9572,13229.038500571096
9573,6282.709985398634
9574,6574.519307182052
9575,13229.038500571096
9576,13229.038500571096
9577,6574.519307182052
9578,13229.038500571096
9579,13229.038500571096
9580,13229.038500571096
9581,6282.709985398634
9582,13229.038500571096
9583,6282.709985398634
9584,6574.519307182052
9585,13229.038500571096
9586,13229.038500571096
9587,13229.038500571096
9588,12937.229178787678
9589,13229.038500571096
9590,13229.038500571096
9591,13229.038500571096
9592,13250.924199704852
9593,6282.709985398634
9594,13229.038500571096
9595,13229.038500571096
9596,6574.519307182052
9597,6574.519307182052
9598,13229.038500571096
9599,6282.709985398634
9600,6574.519307182052
9601,15125.799092163312
9602,15636.465405284293
9603,6063.852994061071
9604,10545.347044028804
9605,3526.0661984104872
9606,3307.209207072924
9607,3526.0661984104872
9608,3526.0661984104872
9609,3307.209207072924
9610,3526.0661984104872
9611,3307.209207072924
9612,3526.0661984104872
9613,3533.361431455073
9614,3526.0661984104872
9615,3526.0661984104872
9616,10545.347044028804
9617,3526.0661984104872
9618,3526.0661984104872
9619,10545.347044028804
9620,10618.299374474658
9621,10253.537722245386
9622,3599.0185288563425
9623,3380.1615375187785
9624,3161.3045461812153
9625,13317.535600971272
9626,3599.0185288563425
9627,3307.209207072924
9628,3599.0185288563425
9629,3307.209207072924
9630,3161.3045461812153
9631,3161.3045461812153
9632,3599.0185288563425
9633,3161.3045461812153
9634,3380.1615375187785
9635,2504.733572168525
9636,3599.0185288563425
9637,3161.3045461812153
9638,3599.0185288563425
9639,3161.3045461812153
9640,9961.728400461969
9641,3453.113867964633
9642,3599.0185288563425
9643,10997.412916826814
9644,4051.0844016543515
9645,4196.98906254606
9646,10851.508255935103
9647,4707.655375667042
9648,10851.508255935103
9649,4196.98906254606
9650,10851.508255935103
9651,10705.603595043394
9652,3905.1797407626427
9653,4051.0844016543515
9654,10851.508255935103
9655,3905.1797407626427
9656,10851.508255935103
9657,10997.412916826814
9658,10851.508255935103
9659,10851.508255935103
9660,4049.625355045435
9661,10559.698934151686
9662,4196.98906254606
9663,4196.98906254606
9664,4196.98906254606
9665,10997.412916826814
9666,10851.508255935103
9667,10851.508255935103
9668,4196.98906254606
9669,4051.0844016543515
9670,4196.98906254606
9671,10851.508255935103
9672,10851.508255935103
9673,11362.174569056086
9674,10851.508255935103
9675,4051.0844016543515
9676,4196.98906254606
9677,10705.603595043394
9678,4342.89372343777
9679,4051.0844016543515
9680,3905.1797407626427
9681,4051.0844016543515
9682,4196.98906254606
9683,4051.0844016543515
9684,4196.98906254606
9685,10851.508255935103
9686,4196.98906254606
9687,11581.031560393649
9688,4707.655375667042
9689,4342.89372343777
9690,10851.508255935103
9691,11581.031560393649
9692,3613.370418979225
9693,12937.229178787678
9694,6282.709985398634
9695,12937.229178787678
9696,6282.709985398634
9697,6282.709985398634
9698,13229.038500571096
9699,6282.709985398634
9700,6282.709985398634
9701,13229.038500571096
9702,13229.038500571096
9703,13229.038500571096
9704,6282.709985398634
9705,6282.709985398634
9706,6282.709985398634
9707,6282.709985398634
9708,12791.32451789597
9709,6136.805324506925
